chr,start,end,length,abs_summit,pileup,-log(10) values,fold_enrichment,-log(10) values,name,Annotation,Accession,Symbol,Detailed Annotation
chr3,100079524,100079794,271,100079684,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_784,Intron,NM_028892,Spag17,"intron (NM_028892, intron 31 of 48)"
chr3,105825466,105825708,243,105825634,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_786,Intergenic,NM_027025;NM_001174169;NM_145541;NR_045845;NM_009631,Adora3;Rap1a;Gm5547,Intergenic
chr3,106464616,106464988,373,106464882,20,5.88579,3.01879,1.4572,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_789,Intergenic,NM_001293694;NR_033207;NM_178412;NM_001286987;NM_001093754;NM_133869;NM_028110;NM_001278941;NM_001025582;NM_026013;NM_001286986,Dram2;2010016I18Rik;Cept1;Chil6;Dennd2d,Intergenic
chr3,108720145,108720432,288,108720238,15,3.32651,2.30003,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_790,Promoter,NM_029522,Gpsm2,"intron (NM_029522, intron 1 of 14)"
chr3,108910950,108911356,407,108911067,13,5.66592,3.60682,1.25681,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_791,Promoter,NM_025845,Prpf38b,CpG
chr3,113984564,113984893,330,113984637,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_792,Intergenic,NM_007729,Col11a1,L1Md_T|LINE|L1
chr3,114084557,114084860,304,114084695,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_793,Intron,NM_007729,Col11a1,"intron (NM_007729, intron 4 of 66)"
chr3,115758648,115758891,244,115758851,17,5.30858,3.01827,0.997922,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_794,Intergenic,NM_007901,S1pr1,Intergenic
chr3,116562410,116562653,244,116562593,11,4.17581,3.01643,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_795,Promoter,NM_027321;NM_175413,Lrrc39,promoter-TSS (NM_027321)
chr3,116861455,116861727,273,116861612,11,3.06514,2.41403,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_796,Promoter,NM_001113478;NM_009146,Frrs1,promoter-TSS (NM_009146)
chr3,125994493,125994789,297,125994566,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_798,Intergenic,NM_011674,Ugt8a,Lx9|LINE|L1
chr3,131117188,131117473,286,131117326,12,4.37531,3.02472,0.263204,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_799,Intron,NM_001276402;NM_001276403;NM_010703,Lef1,"intron (NM_010703, intron 3 of 11)"
chr3,131139192,131139468,277,131139359,14,6.38852,3.86445,1.87408,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_800,Intron,NM_001276402;NM_001276403;NM_010703,Lef1,"intron (NM_010703, intron 3 of 11)"
chr3,131157115,131157811,697,131157673,63,46.6932,10.7316,40.6019,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_801,Intron,NM_001276402;NM_001276403;NM_010703,Lef1,"intron (NM_010703, intron 3 of 11)"
chr3,131162762,131163066,305,131163027,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_802,Intron,NM_001276402;NM_001276403;NM_010703,Lef1,"intron (NM_010703, intron 3 of 11)"
chr3,133394577,133394892,316,133394653,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_803,Intergenic,NM_001293641;NM_001040400;NM_146141,Tet2;Ppa2,ORR1E|LTR|ERVL-MaLR
chr3,134510049,134510292,244,134510246,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_804,Intergenic,NR_040600,4930539C22Rik,RMER6C|LTR|ERVK
chr3,135417670,135418246,577,135417950,19,8.04279,4.02338,3.31506,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_805,Intron,NM_025902,Cisd2,"intron (NM_025902, intron 1 of 2)"
chr3,135665530,135666280,751,135665859,51,24.4894,5.81532,18.8786,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_806,Intron,NM_008689,Nfkb1,"intron (NM_008689, intron 3 of 24)"
chr3,136725481,136725836,356,136725536,12,3.59242,2.61519,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_807,Intron,NM_008913;NM_001293622,Ppp3ca,"intron (NM_001293622, intron 1 of 12)"
chr3,141995874,141996126,253,141996077,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_808,Intron,NM_001277216;NM_001277217,Bmpr1b,"intron (NM_001277217, intron 1 of 11)"
chr3,159047108,159047349,242,159047178,13,5.04545,3.27522,0.753366,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_809,Intergenic,NR_040750,Gm20752,Lx9|LINE|L1
chr4,6950520,6950799,280,6950589,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_810,Intron,NM_145711,Tox,MTD|LTR|ERVL-MaLR
chr4,9015751,9016069,319,9015899,23,5.48097,2.68399,1.12872,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_811,Intergenic,,,Intergenic
chr4,10940676,10940941,266,10940686,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_812,Intergenic,NM_175175;NM_026005,2610301B20Rik;Plekhf2,MTD|LTR|ERVL-MaLR
chr4,11492730,11493686,957,11493246,37,27.6513,9.40448,21.9385,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_813,Intron,NM_001081183,1110037F02Rik,ID_B1|SINE|B4
chr4,26588823,26589067,245,26589038,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_814,Intergenic,NR_040656,4930548K13Rik,Intergenic
chr4,29511941,29512325,385,29512236,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_815,Intergenic,,,Lx9|LINE|L1
chr4,32126187,32126461,275,32126293,17,7.87454,4.211,3.17663,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_816,Intergenic,,,L2|LINE|L2
chr4,32126703,32127481,779,32127146,35,21.6673,7.23443,16.1633,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_817,Intergenic,,,Intergenic
chr4,32291587,32291835,249,32291676,26,8.20045,3.39658,3.46015,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_818,Intergenic,,,Intergenic
chr4,32363615,32363890,276,32363758,15,5.34235,3.2153,1.01968,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_819,Intergenic,NM_001109661,Bach2,Intergenic
chr4,33099785,33100064,280,33099887,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_820,Intergenic,NM_019586;NR_036602;NM_001034867;NM_008076;NM_027491;NM_008075,Rragd;4933421O10Rik;Gabrr1;Gabrr2;Ube2j1;Pm20d2,Intergenic
chr4,34881280,34881644,365,34881459,12,4.82437,3.2678,0.610116,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_821,Promoter,NM_013889,Zfp292,B1_Mus2|SINE|Alu
chr4,39703328,39703591,264,39703382,11,4.09224,2.96984,0.153202,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_822,Intergenic,,,Intergenic
chr4,40781741,40782096,356,40782086,13,3.18615,2.34754,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_823,Intergenic,NR_029594;NM_001025444;NM_001025445;NM_001164671;NM_022305;NM_008298;NM_001164672;NR_077226;NR_077221;NM_021535;NM_025545;NR_039584,Dnaja1;Mir207;Smu1;Gm6297;Mir5123;B4galt1;Aptx,Intergenic
chr4,43926095,43926375,281,43926264,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_824,Intron,NM_016678,Reck,"intron (NM_016678, intron 12 of 20)"
chr4,44065542,44065926,385,44065655,25,15.5257,6.5356,10.2935,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_825,Intron,NM_015828;NM_001190414,Gne,"intron (NM_015828, intron 2 of 11)"
chr4,44962888,44963136,249,44963043,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_826,Intergenic,NM_022811;NM_001024142;NM_173399;NM_001163283;NM_001163284;NM_080289;NM_138590;NM_001285800,Fbxo10;Grhpr;Zcchc7;Polr1e;Zbtb5,Intergenic
chr4,46583877,46584284,408,46583975,31,7.67969,2.92842,3.00601,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_827,Intron,NM_001164804,Coro2a,RLTR3_Mm|LTR|ERVK
chr4,57833651,57834210,560,57834127,15,5.34942,3.2187,1.01968,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_828,Intergenic,NM_178727;NM_001035533;NM_001035532;NM_009649,D630039A03Rik;Akap2,PB1D11|SINE|Alu
chr4,61788971,61789258,288,61789005,11,3.63412,2.71809,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_829,Intergenic,NM_001135127;NM_008649,Mup5;Mup19,RMER16-int|LTR|ERVK
chr4,62525146,62525398,253,62525331,12,4.82437,3.2678,0.610116,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_830,Promoter,NM_177607;NM_021498,4933430I17Rik;Pole3,promoter-TSS (NM_177607)
chr4,62681515,62681815,301,62681693,16,7.91394,4.37971,3.19954,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_831,Intron,NM_134257,Rgs3,"intron (NM_001310706, intron 1 of 6)"
chr4,63385585,63385854,270,63385751,16,5.98026,3.41626,1.53215,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_832,Intron,NM_001045514,Akna,"intron (NM_001305432, intron 5 of 20)"
chr4,63399069,63399403,335,63399178,15,5.34942,3.2187,1.01968,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_833,Intron,NM_001045514,Akna,promoter-TSS (NM_001305432)
chr4,72096548,72096866,319,72096822,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_834,Intergenic,NM_001285532;NM_001285530;NM_001285531;NM_001285529;NM_011599,Tle1,Lx5c|LINE|L1
chr4,83315095,83315465,371,83315211,14,6.2124,3.77054,1.73249,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_835,Intron,NM_027238,Ttc39b,"intron (NM_027238, intron 1 of 19)"
chr4,87916835,87917071,237,87916941,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_836,Intron,NM_027326,Mllt3,"intron (NM_027326, intron 2 of 10)"
chr4,90491686,90492040,355,90491914,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_837,Intergenic,,,Intergenic
chr4,95107582,95107874,293,95107791,24,7.02727,3.14498,2.44134,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_838,Intergenic,NM_010591,Jun,Intergenic
chr4,95196182,95196523,342,95196393,16,7.91394,4.37971,3.19954,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_839,Intergenic,,,Intergenic
chr4,101187437,101187684,248,101187530,16,4.74102,2.85058,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_840,Intron,NM_146145,Jak1,"intron (NM_013567, intron 4 of 22)"
chr4,101357557,101358168,612,101357726,13,5.50389,3.51917,1.13731,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_841,Promoter,NR_040708,E130102H24Rik,"intron (NR_040640, intron 1 of 3)"
chr4,102506255,102506749,495,102506372,23,13.9603,6.18313,8.80216,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_842,Intron,NM_001177983;NM_019840,Pde4b,"intron (NM_019840, intron 5 of 14)"
chr4,102711743,102712061,319,102711887,40,31.9005,10.5628,26.0821,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_843,Intergenic,NM_001285859;NM_001285860;NM_001285862;NM_144906;NM_001285852,Sgip1,Intergenic
chr4,103121176,103121586,411,103121313,11,3.9122,2.87015,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_844,Promoter,NM_001039081,Mier1,"intron (NM_001039081, intron 1 of 12)"
chr4,113509432,113509794,363,113509526,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_845,Intron,NM_001167876;NM_001167878,Skint5,MurERV4-int|LTR|ERVK
chr4,116221267,116221560,294,116221377,16,4.79773,2.87561,0.603806,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_846,Promoter,NM_181585,Pik3r3,promoter-TSS (NM_001355585)
chr4,118651814,118652048,235,118651818,9,3.0871,2.5763,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_847,Intergenic,NR_029469;NM_146713;NM_146315;NM_026789;NM_146853;NM_146852;NM_026932;NM_146304,Olfr1339;D4Ertd617e;Olfr1340;Olfr62;Wdr65;Olfr1341;Ebna1bp2;Olfr1342,Intergenic
chr4,119733561,119733847,287,119733711,30,17.0166,6.23623,11.711,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_848,Intergenic,NM_008191;NM_008190;NM_010657,Guca2a;Guca2b;Hivep3,CpG
chr4,128981228,128981554,327,128981336,29,8.74805,3.35499,3.95471,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_849,Intergenic,NM_178110;NM_001033966;NM_172875;NM_016895;NM_029219,Ak2;Trim62;Rnf19b;Azin2,Intergenic
chr4,129034778,129035206,429,129035094,20,7.14262,3.52131,2.51577,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_850,Intergenic,NM_001290706;NM_001033966;NM_172875;NM_016895;NM_133881;NM_010471;NM_025452;NM_001286083;NM_001286081;NM_029219;NM_001130419,Ak2;Tmem54;Rnf19b;Hpca;Azin2,Intergenic
chr4,129336083,129336351,269,129336250,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_851,Promoter,NM_009030;NM_025970,Zbtb8os;Rbbp4,promoter-TSS (NM_009030)
chr4,129811208,129811630,423,129811602,16,3.05212,2.13859,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_852,Intergenic,NR_045036;NR_045190;NM_001164745;NM_011317;NM_008974,E330017L17Rik;Khdrbs1;Ptp4a2,Intergenic
chr4,130921284,130921548,265,130921294,19,4.39531,2.51599,0.279162,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_853,Intron,NM_010686,Laptm5,"intron (NM_010686, intron 1 of 7)"
chr4,133632091,133632537,447,133632381,12,3.59242,2.61519,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_854,Promoter,NM_001017968,Zdhhc18,"intron (NM_001017968, intron 1 of 7)"
chr4,134047516,134047838,323,134047735,12,4.82437,3.2678,0.610116,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_855,Intergenic,NM_144527;NM_026144;NM_001162970;NM_145833;NM_016957;NM_080559;NM_013706;NM_026257;NR_045571,Cd52;Dhdds;Hmgn2;Sh3bgrl3;Lin28a;Aim1l;Cep85;Ubxn11,Intergenic
chr4,134495181,134495464,284,134495419,11,3.06514,2.41403,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_856,Promoter,NM_001285846;NM_001285847;NM_027995;NM_001285845;NM_001285849,Paqr7,Intergenic
chr4,134918184,134918609,426,134918469,12,4.73201,3.21732,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_857,Intergenic,NM_027935;NM_011270;NM_026780;NM_023665;NM_025382,Tmem57;Syf2;Rhd;Tmem50a;Rsrp1,Intergenic
chr4,135103606,135103853,248,135103842,14,3.67846,2.51522,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_858,Intergenic,NM_019732,Runx3,Intergenic
chr4,135108513,135108973,461,135108734,20,10.986,5.27875,6.01388,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_859,Intergenic,NM_019732,Runx3,Intergenic
chr4,135206115,135206398,284,135206235,13,5.66592,3.60682,1.25681,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_860,Intergenic,NM_019732;NM_013885,Runx3;Clic4,CpG
chr4,136082087,136082343,257,136082222,16,3.79363,2.44378,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_861,Intergenic,NM_025411;NM_025919;NM_008321;NM_177733;NM_013736,Tceb3;E2f2;Rpl11;Pithd1;Id3,Intergenic
chr4,140983617,140983862,246,140983651,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_862,Intergenic,NM_001164366;NR_045911;NM_025383;NM_008812;NM_001161799;NM_172122;NM_008546;NM_029097;NM_001145958;NM_023374,Gm13031;Atp13a2;Necap2;Crocc;Padi2;Mfap2;Sdhb,Intergenic
chr4,144702843,144703080,238,144702887,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_863,Intergenic,NM_001085536;NM_001126316;NM_001085504;NM_001081248,Gm438;Gm13178;Gm13177;Gm436,TTS (NM_001085536)
chr4,145312632,145312946,315,145312695,12,3.59242,2.61519,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_864,Promoter,NM_009401,Tnfrsf8,"intron (NM_009401, intron 1 of 12)"
chr4,145342080,145342408,329,145342173,17,4.28418,2.58754,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_865,Intergenic,NM_011610;NM_009401,Tnfrsf8;Tnfrsf1b,Intergenic
chr4,148683856,148684105,250,148683985,16,6.33322,3.58475,1.84259,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_877,Intergenic,NM_010767;NR_027864;NM_001008546;NM_009272;NM_001008545;NM_001003899;NM_001003898;NM_145556;NM_001003893;NM_001085505,Gm572;Tardbp;Masp2;Srm,Intergenic
chr4,149856382,149856697,316,149856643,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_878,Intergenic,NM_029035;NM_027460,Spsb1;Slc25a33,Intergenic
chr4,149880106,149880561,456,149880295,17,7.43043,3.99253,2.78223,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_879,Intergenic,NM_173371;NM_029035;NM_001291004,Spsb1;H6pd,Intergenic
chr4,150269209,150269536,328,150269438,14,4.73632,3.01753,0.555382,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_880,Intergenic,NM_001025388;NM_023119;NM_009802;NM_001085492,Eno1b;Eno1;Car6;Rere,B4A|SINE|B4
chr4,152188684,152189072,389,152188788,16,7.70955,4.27327,3.02801,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_881,Intron,NM_001146057;NM_133348,Acot7,ID_B1|SINE|B4
chr4,155162613,155162879,267,155162665,13,4.41983,2.95215,0.289311,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_882,Intron,NM_011385,Ski,"intron (NM_011385, intron 1 of 6)"
chr4,155178364,155178852,489,155178524,11,4.17581,3.01643,0.186974,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_883,Intron,NM_011385,Ski,B3|SINE|B2
chr4,156067552,156068158,607,156067913,25,10.5829,4.35972,5.63051,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_884,Intergenic,NR_029587;NM_029264;NM_021985;NM_021604;NR_029958;NM_001220499;NM_145557;NM_080445;NR_029723;NM_009400;NM_177205;NM_011659;NR_040563;NM_011341,B3galt6;Sdf4;9430015G10Rik;Mir429;Rnf223;Agrn;Mir200a;Ttll10;Tnfrsf4;Gm10560;Mir200b;Tnfrsf18,Intergenic
chr5,21411570,21412079,510,21411571,25,3.55856,2.0135,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_898,Intron,NM_029195,Ccdc146,Lx3_Mus|LINE|L1
chr5,26094976,26095319,344,26095258,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_899,Intergenic,NM_001177579;NM_207657;NM_001281519;NM_001281525;NM_029376;NM_001134299,5031410I06Rik;Gm5862;Gm10220;Speer4a;Gm1979;Gm10471,Lx2|LINE|L1
chr5,27692114,27692415,302,27692209,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_900,Intron,NM_207282;NM_001136060;NM_010075;NM_001198886,Dpp6,"intron (NM_010075, intron 16 of 25)"
chr5,31453877,31454156,280,31453961,12,4.97234,3.34919,0.697082,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_901,Promoter,NM_172993,Zfp512,"intron (NM_172993, intron 2 of 13)"
chr5,31697229,31698044,816,31697671,50,23.6719,5.70348,18.0855,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_902,Promoter,NM_181281;NM_181280;NM_181282;NM_181279;NM_153196;NM_144541,Rbks;Bre,promoter-TSS (NM_153196)
chr5,32719603,32719945,343,32719740,15,6.02368,3.54892,1.56385,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_903,Intergenic,NM_177298;NM_001205132;NM_001205133;NM_194340;NM_009535,Pisd;Prr14l;Yes1,B3|SINE|B2
chr5,33122030,33122270,241,33122085,13,3.18615,2.34754,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_904,Intron,NM_019810,Slc5a1,"intron (NM_019810, intron 2 of 14)"
chr5,34196537,34196886,350,34196598,12,4.82437,3.2678,0.610116,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_905,Exon,NM_001015039,Zfyve28,"intron (NM_001015039, intron 11 of 12)"
chr5,34547168,34547448,281,34547385,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_906,Promoter,NM_001145859,Sh3bp2,"intron (NM_001145858, intron 1 of 12)"
chr5,36373263,36373856,594,36373767,23,9.15396,4.02435,4.32418,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_907,Intron,NM_030889,Sorcs2,"intron (NM_030889, intron 1 of 26)"
chr5,36839750,36840491,742,36840390,18,8.1688,4.21434,3.43388,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_908,Intergenic,NR_045505;NM_008550;NM_026242;NM_172994;NM_133724,Bloc1s4;Man2b2;Mrfap1;Ppp2r2c;Ppp2r2cos,Intergenic
chr5,37066989,37067805,817,37067368,16,7.91394,4.37971,3.19954,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_909,Intron,NM_178394,Jakmip1,"intron (NM_178394, intron 1 of 12)"
chr5,38260216,38260584,369,38260525,12,4.82437,3.2678,0.610116,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_910,Promoter,NM_025480,Tmem128,"5' UTR (NM_025480, exon 1 of 5)"
chr5,45771706,45772128,423,45771890,13,5.66592,3.60682,1.25681,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_911,Intron,NM_172153;NM_178142;NM_001163073,Lcorl,"intron (NM_001359871, intron 4 of 5)"
chr5,46136229,46136497,269,46136297,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_912,Intergenic,,,Intergenic
chr5,52142077,52142394,318,52142199,14,6.38852,3.86445,1.87408,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_913,Intergenic,NR_105845;NR_040717;NM_007839;NR_104311;NM_001042620;NR_015537,Mir6417;9230114K14Rik;C130083M11Rik;Dhx15,Intergenic
chr5,53402758,53403267,510,53402957,29,13.6299,5.03044,8.49826,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_914,Intergenic,,,Intergenic
chr5,53588779,53589184,406,53589082,16,4.54841,2.76617,0.404945,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_915,Promoter,NM_009035;NM_001080927;NM_001277116,Rbpj,"intron (NM_001080928, intron 1 of 10)"
chr5,53589816,53590111,296,53590001,15,4.75743,2.93902,0.569273,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_916,Promoter,NM_009035;NM_001080927;NM_001277116,Rbpj,promoter-TSS (NM_001277116)
chr5,53995264,53995551,288,53995383,36,10.4371,3.38599,5.49933,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_917,Intergenic,NM_001081103;NM_144517,Stim2;Tbc1d19,CpG
chr5,57309936,57310183,248,57310054,10,3.6805,2.83393,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_918,Intergenic,,,ORR1C1|LTR|ERVL-MaLR
chr5,62858212,62858803,592,62858610,29,12.7554,4.70251,7.67781,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_919,Intron,NM_001170705,Dthd1,"intron (NM_001170705, intron 8 of 9)"
chr5,64149713,64149970,258,64149901,18,5.89873,3.18595,1.46213,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_920,Intergenic,NM_025700;NR_045384;NM_001289514;NM_019636,5830416I19Rik;Pgm1;Tbc1d1,Intergenic
chr5,64651259,64651720,462,64651639,17,5.30858,3.01827,0.997922,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_921,Intergenic,NR_045078,Gm3716,Intergenic
chr5,66199934,66200326,393,66200225,29,13.6299,5.03044,8.49826,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_922,Intergenic,NM_027602;NM_001127382;NM_001291226;NM_001201415;NM_001201414;NM_001201416;NM_001201413;NM_009686;NM_178446;NR_040695,1700126H18Rik;Apbb2;Nsun7;Rbm47,Intergenic
chr5,68683978,68684241,264,68684024,11,4.30978,3.09156,0.20119,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_923,Intergenic,,,Intergenic
chr5,69556484,69557183,700,69556821,25,10.5829,4.35972,5.63051,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_924,Promoter,NM_172711,Guf1,promoter-TSS (NM_001310631)
chr5,70134619,70134890,272,70134621,10,3.56046,2.76506,0,8038_CK_12_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_925,Intergenic,,,Intergenic
